class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
thumbs up,0.4799811840057373,0.5714449882507324,7.84796429798007e-05,0.44971439242362976,0.4740576446056366,0.03709132969379425,0.4070713222026825,0.380232036113739,0.018418746069073677,0.3790717124938965,0.29460376501083374,-0.0016620331443846226,0.3727322816848755,0.21416518092155457,-0.015589292161166668,0.38143619894981384,0.36124134063720703,-0.08658318221569061,0.29837897419929504,0.4487610161304474,-0.07125285267829895,0.3249874711036682,0.47057387232780457,-0.012707829475402832,0.34674710035324097,0.44901713728904724,0.02603696472942829,0.3909074366092682,0.4222261309623718,-0.11662480980157852,0.30317574739456177,0.5170025825500488,-0.10008394718170166,0.3335988223552704,0.5285394191741943,-0.0379849374294281,0.357575923204422,0.5064142346382141,-0.006185458041727543,0.39991453289985657,0.49429571628570557,-0.13888253271579742,0.3199709951877594,0.5705805420875549,-0.1088963970541954,0.3482836186885834,0.5836049318313599,-0.05399104952812195,0.3684416115283966,0.5681495666503906,-0.03533222898840904,0.4058045446872711,0.5675094127655029,-0.15916100144386292,0.3373088836669922,0.6170495748519897,-0.13407641649246216,0.3604500889778137,0.6263870000839233,-0.10158216208219528,0.3783748745918274,0.618360161781311,-0.08765531331300735
thumbs up,0.47730952501296997,0.5708073377609253,4.050095594720915e-05,0.4488804042339325,0.47805535793304443,0.04066683351993561,0.40307268500328064,0.38931864500045776,0.025673730298876762,0.3707735538482666,0.31074655055999756,0.007865830324590206,0.3609163761138916,0.23979413509368896,-0.005333811976015568,0.3754749596118927,0.36611199378967285,-0.07624807953834534,0.29619288444519043,0.4499647617340088,-0.05756080895662308,0.31899046897888184,0.4749428331851959,-0.001866718870587647,0.3372483551502228,0.4579770863056183,0.033515240997076035,0.3834752142429352,0.42544448375701904,-0.10609286278486252,0.299066960811615,0.5202125906944275,-0.08542189002037048,0.32761409878730774,0.5348405241966248,-0.02728506177663803,0.35083484649658203,0.5148772597312927,0.002421225421130657,0.3905319571495056,0.4966372847557068,-0.12768763303756714,0.3135487735271454,0.5733979344367981,-0.09692242741584778,0.3409494161605835,0.5889460444450378,-0.04597112908959389,0.36062392592430115,0.5740973949432373,-0.026329008862376213,0.3958956003189087,0.5687783360481262,-0.14737175405025482,0.3297252058982849,0.6188157200813293,-0.12174040824174881,0.3526843190193176,0.6321477890014648,-0.0906418189406395,0.37000179290771484,0.6256519556045532,-0.07478734105825424
thumbs up,0.4752350151538849,0.56890869140625,3.796438977587968e-05,0.4409940242767334,0.4796403646469116,0.04044322669506073,0.392403244972229,0.3976860046386719,0.024501875042915344,0.3564678728580475,0.3299926221370697,0.00697221839800477,0.34457120299339294,0.26712721586227417,-0.005750634241849184,0.3710397183895111,0.3692546486854553,-0.08709500730037689,0.2936096787452698,0.4585396647453308,-0.07053064554929733,0.31629452109336853,0.4851844906806946,-0.01627151481807232,0.3347223103046417,0.4675693213939667,0.017951248213648796,0.38297921419143677,0.4259622097015381,-0.11811809986829758,0.29842835664749146,0.5301165580749512,-0.10172302275896072,0.326265811920166,0.546772837638855,-0.0408274345099926,0.3482147753238678,0.5264673829078674,-0.01016783993691206,0.3922800123691559,0.49707603454589844,-0.1400192528963089,0.31407177448272705,0.5819495320320129,-0.1138170063495636,0.3407400846481323,0.5985515713691711,-0.05716099590063095,0.3604867458343506,0.584537923336029,-0.03535149618983269,0.3989229202270508,0.5707923173904419,-0.16061806678771973,0.33174949884414673,0.6281818747520447,-0.1379683017730713,0.35232412815093994,0.6384154558181763,-0.10433292388916016,0.3692028820514679,0.6299757361412048,-0.08742028474807739
thumbs up,0.4685083031654358,0.5742322206497192,6.292168109212071e-05,0.4363747835159302,0.48839038610458374,0.03437643498182297,0.3911232054233551,0.3978973627090454,0.013298734091222286,0.3640759289264679,0.31492137908935547,-0.009089777246117592,0.35754525661468506,0.23664239048957825,-0.02662622556090355,0.36831700801849365,0.3761361837387085,-0.07994920760393143,0.2888677418231964,0.4617011845111847,-0.06491946429014206,0.3126412630081177,0.48549872636795044,-0.008152900263667107,0.3314666152000427,0.4684184491634369,0.031303416937589645,0.37887442111968994,0.4329220652580261,-0.1080927848815918,0.293662965297699,0.5306951403617859,-0.09430845081806183,0.32366758584976196,0.5467162728309631,-0.0337187759578228,0.3452605605125427,0.5253276228904724,2.3068629161571153e-05,0.3880411386489868,0.5026341676712036,-0.12920226156711578,0.3094583749771118,0.5786667466163635,-0.10383860766887665,0.3368673622608185,0.5950770974159241,-0.05148681625723839,0.35624149441719055,0.5809583067893982,-0.030256235972046852,0.3941951096057892,0.5750728845596313,-0.14862088859081268,0.32729023694992065,0.6254990696907043,-0.11999630182981491,0.3484519422054291,0.634319543838501,-0.0848580077290535,0.36526405811309814,0.6245484948158264,-0.06870429217815399
thumbs up,0.4601733684539795,0.572737455368042,4.508026540861465e-05,0.43011221289634705,0.4831851124763489,0.03333665803074837,0.38672909140586853,0.3889637589454651,0.01368486788123846,0.3589913845062256,0.3033650517463684,-0.008447959087789059,0.35116907954216003,0.2221391797065735,-0.027119623497128487,0.3591468930244446,0.37601375579833984,-0.07351633906364441,0.2815035581588745,0.46343305706977844,-0.05667208135128021,0.30713123083114624,0.4850359857082367,-0.0012737096985802054,0.3270051181316376,0.46751871705055237,0.03456456959247589,0.36635446548461914,0.4376181662082672,-0.10011102259159088,0.28635096549987793,0.5326781868934631,-0.08178161084651947,0.31691282987594604,0.5446630716323853,-0.027965860441327095,0.34001967310905457,0.5219088196754456,-0.0007708983030170202,0.3738827109336853,0.508279025554657,-0.11989949643611908,0.3020023703575134,0.5819511413574219,-0.08952892571687698,0.3305470049381256,0.5948867797851562,-0.04450755566358566,0.3492923378944397,0.5793219804763794,-0.029670925810933113,0.37956905364990234,0.578925371170044,-0.1370507776737213,0.31786856055259705,0.6268088817596436,-0.11181830614805222,0.3423921465873718,0.6372830867767334,-0.08340790867805481,0.35966670513153076,0.6300817131996155,-0.07008117437362671
thumbs up,0.4561885595321655,0.571262776851654,6.938156730029732e-05,0.4216257631778717,0.4782717525959015,0.03581428900361061,0.3774454593658447,0.3880360424518585,0.015108858235180378,0.3519323170185089,0.3059976398944855,-0.007367356680333614,0.3460959196090698,0.2285481095314026,-0.0258401520550251,0.3549233675003052,0.37920716404914856,-0.07466860860586166,0.2790968418121338,0.4649600088596344,-0.06062467396259308,0.3039061427116394,0.4855954051017761,-0.006814567372202873,0.3231813311576843,0.46817031502723694,0.028895750641822815,0.36358049511909485,0.4400482177734375,-0.1033439040184021,0.2826293706893921,0.5324419736862183,-0.08806019276380539,0.31326332688331604,0.5439783334732056,-0.031356338411569595,0.33693256974220276,0.5206751823425293,-0.0015017710393294692,0.3717394173145294,0.5090972185134888,-0.12547877430915833,0.2975246012210846,0.579867422580719,-0.09570950269699097,0.32605427503585815,0.5916265845298767,-0.047215141355991364,0.346572607755661,0.5768020749092102,-0.03081815503537655,0.37844598293304443,0.5783143639564514,-0.14588662981987,0.3136606514453888,0.6261460781097412,-0.11785385757684708,0.3364265561103821,0.6349299550056458,-0.0864265114068985,0.35462576150894165,0.6287307739257812,-0.07247837632894516
thumbs up,0.45840775966644287,0.5669500231742859,4.6784036385361105e-05,0.4253758192062378,0.4738548994064331,0.04449152573943138,0.37456953525543213,0.4026121199131012,0.0336451418697834,0.33245381712913513,0.36163491010665894,0.019748155027627945,0.3158280551433563,0.32345375418663025,0.010112696327269077,0.35200953483581543,0.3769649863243103,-0.0685674399137497,0.2790040671825409,0.4659156799316406,-0.049591418355703354,0.30405154824256897,0.4892808794975281,0.0005535829113796353,0.3237592875957489,0.47032150626182556,0.031384777277708054,0.35945168137550354,0.4366433620452881,-0.09947006404399872,0.28172504901885986,0.5326517820358276,-0.07899393886327744,0.31091946363449097,0.5449295043945312,-0.024398667737841606,0.33340781927108765,0.5228124260902405,0.0012582502095028758,0.36658796668052673,0.5066055655479431,-0.1221330538392067,0.29347309470176697,0.5844508409500122,-0.09182780236005783,0.32238152623176575,0.597324550151825,-0.04421355202794075,0.3417522609233856,0.583344042301178,-0.029285311698913574,0.37314724922180176,0.578007161617279,-0.1429024636745453,0.3103557229042053,0.6307239532470703,-0.1159973293542862,0.3351139724254608,0.6398164629936218,-0.08502142131328583,0.3523640036582947,0.6315732002258301,-0.07069561630487442
thumbs up,0.45948532223701477,0.5717088580131531,7.442033529514447e-05,0.4210888147354126,0.4765567481517792,0.04547230154275894,0.36949142813682556,0.4103504419326782,0.02981502003967762,0.3243197798728943,0.38497650623321533,0.011812486685812473,0.30717015266418457,0.3866626024246216,-0.004408694803714752,0.3520524501800537,0.38744625449180603,-0.06936756521463394,0.27896648645401,0.469963401556015,-0.04596947878599167,0.2982880771160126,0.49392858147621155,0.002581654116511345,0.31810083985328674,0.478583425283432,0.033703695982694626,0.36013263463974,0.4492780566215515,-0.09945528954267502,0.28384581208229065,0.539734959602356,-0.0689442902803421,0.31344640254974365,0.5514870285987854,-0.008072532713413239,0.3346332311630249,0.5301728248596191,0.01629806123673916,0.36786139011383057,0.5193368792533875,-0.12088581174612045,0.2940996587276459,0.5887125730514526,-0.08510539680719376,0.32265883684158325,0.6006365418434143,-0.03501073271036148,0.34312087297439575,0.5867719054222107,-0.023872537538409233,0.3740811347961426,0.5885337591171265,-0.1406102180480957,0.3079185485839844,0.635194718837738,-0.10287359356880188,0.3331262767314911,0.6421651244163513,-0.06800907850265503,0.35336729884147644,0.6320072412490845,-0.058895282447338104
thumbs up,0.4508512020111084,0.5800967216491699,5.6445805967086926e-05,0.4227425456047058,0.48820531368255615,0.05019879341125488,0.37450653314590454,0.4082407057285309,0.038853686302900314,0.3385337293148041,0.34674590826034546,0.025649461895227432,0.3283306956291199,0.29725182056427,0.015154898166656494,0.3463360071182251,0.38431596755981445,-0.0646355077624321,0.26974689960479736,0.46575433015823364,-0.03729916363954544,0.29310092329978943,0.4917488098144531,0.017383962869644165,0.31450003385543823,0.4778664708137512,0.051580581814050674,0.35207775235176086,0.4452010691165924,-0.09667649120092392,0.2739533483982086,0.5349825620651245,-0.06485754996538162,0.3032132685184479,0.551307201385498,-0.00393625907599926,0.32413768768310547,0.5288872122764587,0.021869154646992683,0.35806262493133545,0.5168290734291077,-0.11923064291477203,0.28628218173980713,0.5845807790756226,-0.08152247965335846,0.31335002183914185,0.602114737033844,-0.03372826427221298,0.33362647891044617,0.5905194282531738,-0.022822026163339615,0.36343199014663696,0.5893020629882812,-0.1401994526386261,0.298218309879303,0.6335464715957642,-0.10534409433603287,0.3220720589160919,0.6428989171981812,-0.07360158860683441,0.34232988953590393,0.6338647603988647,-0.0656384602189064
thumbs up,0.4440171420574188,0.5821841359138489,7.67277815612033e-05,0.4126887023448944,0.4890846312046051,0.03399033099412918,0.36561495065689087,0.39715462923049927,0.011820866726338863,0.33735162019729614,0.3126790523529053,-0.010719718411564827,0.3329756557941437,0.22838261723518372,-0.029377110302448273,0.3397093713283539,0.3888739347457886,-0.0790960043668747,0.2597341537475586,0.4757879376411438,-0.06006387621164322,0.2883165776729584,0.496482789516449,-0.00206761690787971,0.3102480471134186,0.4750490188598633,0.03490368649363518,0.3468186557292938,0.45400452613830566,-0.1066097542643547,0.2647397220134735,0.5449586510658264,-0.0843406543135643,0.2961163818836212,0.5573952794075012,-0.022632963955402374,0.3188933730125427,0.5335439443588257,0.006063451059162617,0.354048490524292,0.5249228477478027,-0.12617447972297668,0.27973777055740356,0.594200074672699,-0.09207960963249207,0.30901339650154114,0.6081393361091614,-0.04095477983355522,0.32966360449790955,0.5931420922279358,-0.02785516157746315,0.35998064279556274,0.5964541435241699,-0.14552003145217896,0.29549962282180786,0.639968991279602,-0.1157514676451683,0.3204304873943329,0.6484022736549377,-0.08349226415157318,0.3397121727466583,0.6419457197189331,-0.07298296689987183
thumbs up,0.4396839737892151,0.5853856801986694,6.96601127856411e-05,0.4025428593158722,0.4877147674560547,0.04237184673547745,0.35699692368507385,0.39738377928733826,0.025246910750865936,0.32939690351486206,0.31648510694503784,0.006409863475710154,0.32240110635757446,0.24484282732009888,-0.00771734956651926,0.32954415678977966,0.3933417499065399,-0.06702215224504471,0.25701195001602173,0.4726845324039459,-0.04875757917761803,0.2858525812625885,0.49505290389060974,0.0024986707139760256,0.3078411817550659,0.4774346351623535,0.03405916690826416,0.337248295545578,0.45516422390937805,-0.09761695563793182,0.25921833515167236,0.5429611206054688,-0.07341817766427994,0.289264976978302,0.5553131103515625,-0.0184073094278574,0.31273794174194336,0.532999575138092,0.006294586695730686,0.34491610527038574,0.525266706943512,-0.12007027119398117,0.27209413051605225,0.5925297141075134,-0.08309486508369446,0.30030739307403564,0.6044397354125977,-0.034336380660533905,0.32137370109558105,0.5896449089050293,-0.021106567233800888,0.3524567186832428,0.5967193841934204,-0.1412467211484909,0.2877786457538605,0.6377186179161072,-0.11195238679647446,0.31174856424331665,0.6456878185272217,-0.08148429542779922,0.3320307433605194,0.6387003660202026,-0.06832744181156158
thumbs up,0.43472784757614136,0.5878806710243225,5.070328188594431e-05,0.40261897444725037,0.4934426546096802,0.04980447515845299,0.35933917760849,0.4052421450614929,0.034734487533569336,0.3269128203392029,0.3265551030635834,0.016578244045376778,0.31441831588745117,0.26016855239868164,0.0026831473223865032,0.32906919717788696,0.38508251309394836,-0.05902131646871567,0.2536291480064392,0.46479928493499756,-0.034776199609041214,0.2789239287376404,0.49444615840911865,0.01805124618113041,0.3003450632095337,0.48179665207862854,0.04880804196000099,0.3351120948791504,0.4439998269081116,-0.09297394752502441,0.2537744343280792,0.534604012966156,-0.06245866045355797,0.28145572543144226,0.5559567213058472,-0.0018816713709384203,0.305006742477417,0.5371008515357971,0.025164496153593063,0.34169164299964905,0.5158858895301819,-0.11833233386278152,0.2659980058670044,0.5840491056442261,-0.07616214454174042,0.2933882772922516,0.6033258438110352,-0.020988764241337776,0.31522682309150696,0.5912598371505737,-0.005077778361737728,0.3477473855018616,0.5900462865829468,-0.1422494649887085,0.2811751961708069,0.631257176399231,-0.1086847335100174,0.30382266640663147,0.6414940357208252,-0.07565534114837646,0.3242053687572479,0.6342578530311584,-0.061951786279678345
thumbs up,0.42943495512008667,0.585211455821991,7.059516065055504e-05,0.39445480704307556,0.49007391929626465,0.03884471580386162,0.35152602195739746,0.3978782296180725,0.018047191202640533,0.3247483968734741,0.3125067353248596,-0.0035074669867753983,0.317018985748291,0.2380979061126709,-0.01887541450560093,0.32120221853256226,0.389656662940979,-0.07059819996356964,0.24585098028182983,0.46745651960372925,-0.048082754015922546,0.2743288576602936,0.4917248487472534,0.009200056083500385,0.2963469326496124,0.47698774933815,0.044658858329057693,0.3273357152938843,0.4534025490283966,-0.09907174855470657,0.2477906197309494,0.5404452681541443,-0.07049904018640518,0.2766512632369995,0.5561181306838989,-0.011384416371583939,0.2993868887424469,0.5366796851158142,0.013212926685810089,0.33423420786857605,0.525974690914154,-0.11959052085876465,0.2604357600212097,0.5935794115066528,-0.08040757477283478,0.2886990010738373,0.6085845232009888,-0.028699258342385292,0.30911576747894287,0.594589114189148,-0.014767386019229889,0.34075915813446045,0.5988001227378845,-0.1390455663204193,0.27574804425239563,0.6356136798858643,-0.10829683393239975,0.29986903071403503,0.645722508430481,-0.07658306509256363,0.31907814741134644,0.6403174996376038,-0.06434527784585953
thumbs up,0.426528662443161,0.5903441309928894,3.867952909786254e-05,0.39329683780670166,0.49037277698516846,0.04185096547007561,0.350414514541626,0.3995227515697479,0.022956838831305504,0.3218681216239929,0.31634390354156494,0.003958846442401409,0.3124310374259949,0.2453998625278473,-0.010802065022289753,0.3169599771499634,0.39491498470306396,-0.0677550882101059,0.2413988560438156,0.46793270111083984,-0.04210220277309418,0.26905494928359985,0.4920406937599182,0.008725102990865707,0.29246801137924194,0.4782671332359314,0.036955684423446655,0.32114672660827637,0.46049994230270386,-0.09669780731201172,0.24196788668632507,0.5365275740623474,-0.06269758939743042,0.2706093192100525,0.5536900162696838,-0.003984376322478056,0.29491573572158813,0.5363744497299194,0.019527537748217583,0.32696962356567383,0.5338351726531982,-0.11753387004137039,0.254156231880188,0.588778018951416,-0.07405231893062592,0.282381147146225,0.6031608581542969,-0.02361978217959404,0.30456849932670593,0.5914301872253418,-0.014044627547264099,0.333359032869339,0.6072390079498291,-0.13679204881191254,0.2686243951320648,0.6369543671607971,-0.1026855930685997,0.2930109202861786,0.6438089609146118,-0.07074403017759323,0.31376874446868896,0.6381570100784302,-0.05950956046581268
thumbs up,0.42069244384765625,0.5890012979507446,4.64990152977407e-05,0.386829137802124,0.48768988251686096,0.046909790486097336,0.3439722955226898,0.39783671498298645,0.03207564353942871,0.3167598843574524,0.31151413917541504,0.01387579832226038,0.30618223547935486,0.24265676736831665,-0.00014616224507335573,0.302886962890625,0.3991190195083618,-0.05099772289395332,0.2331184446811676,0.4699496626853943,-0.020896336063742638,0.26285427808761597,0.4880530834197998,0.02983570098876953,0.2855074107646942,0.4700155556201935,0.05761025473475456,0.30589210987091064,0.46373841166496277,-0.08131883293390274,0.2337772697210312,0.538787841796875,-0.04617250710725784,0.26263588666915894,0.5503466725349426,0.0025572304148226976,0.2861526310443878,0.529086172580719,0.02018965221941471,0.31213927268981934,0.5349676609039307,-0.10257440060377121,0.24589122831821442,0.5894126892089844,-0.059846118092536926,0.2752605378627777,0.6009775400161743,-0.01906069554388523,0.29756760597229004,0.5859593152999878,-0.013749834150075912,0.32007351517677307,0.6060563325881958,-0.12167851626873016,0.2598082721233368,0.6356258392333984,-0.08685754984617233,0.2840113937854767,0.6401028037071228,-0.05906207859516144,0.3046227991580963,0.6314868927001953,-0.04873407632112503
thumbs up,0.413417786359787,0.5797097086906433,3.093645864282735e-05,0.37721896171569824,0.4739569127559662,0.04925207421183586,0.33559727668762207,0.38585832715034485,0.03516670688986778,0.30846649408340454,0.3004324436187744,0.017188990488648415,0.3017216622829437,0.23175173997879028,-0.00011557469406398013,0.30201292037963867,0.40621840953826904,-0.055115967988967896,0.23054105043411255,0.4586241543292999,-0.024619175121188164,0.2549268901348114,0.47403720021247864,0.023812469094991684,0.27809709310531616,0.4583197236061096,0.05109567940235138,0.3025263845920563,0.4757058620452881,-0.08386631309986115,0.22956889867782593,0.5251243114471436,-0.05086447671055794,0.25454622507095337,0.536100447177887,-0.004397651180624962,0.2784394323825836,0.5227187871932983,0.01168843824416399,0.30714112520217896,0.5466524362564087,-0.10236324369907379,0.240475594997406,0.5809360146522522,-0.05858749896287918,0.26510828733444214,0.5900270938873291,-0.0168767087161541,0.28653088212013245,0.5799670815467834,-0.00934842973947525,0.31431350111961365,0.6161627173423767,-0.11751597374677658,0.2533280849456787,0.6349785327911377,-0.0802040547132492,0.27437910437583923,0.635601282119751,-0.04949904978275299,0.29493552446365356,0.628460168838501,-0.036045223474502563
thumbs up,0.40480899810791016,0.5763022899627686,5.7791086874203756e-05,0.36944636702537537,0.47368326783180237,0.050075482577085495,0.32899701595306396,0.38913747668266296,0.040205858647823334,0.300005167722702,0.30776166915893555,0.025747239589691162,0.2928766906261444,0.24215784668922424,0.013109831139445305,0.2865113317966461,0.40661415457725525,-0.04534395411610603,0.22016987204551697,0.46991077065467834,-0.016366546973586082,0.24686092138290405,0.48635825514793396,0.026759466156363487,0.2701229453086853,0.46785685420036316,0.049088578671216965,0.2885134518146515,0.4725622236728668,-0.07512787729501724,0.22203731536865234,0.5341188311576843,-0.042540647089481354,0.24914982914924622,0.546569287776947,-0.0009713771869428456,0.27233409881591797,0.5305232405662537,0.012503138743340969,0.2960256040096283,0.541918158531189,-0.09548579901456833,0.2337346225976944,0.5879788398742676,-0.05507923662662506,0.2607329189777374,0.5977360010147095,-0.015163012780249119,0.2816706597805023,0.5823647975921631,-0.007776467129588127,0.3070267140865326,0.6119709610939026,-0.11258325725793839,0.25097885727882385,0.6381756067276001,-0.08125972747802734,0.2747958302497864,0.639110803604126,-0.05387803912162781,0.29588791728019714,0.6266714334487915,-0.0409434475004673
thumbs up,0.39340174198150635,0.570881187915802,5.53250101802405e-05,0.3577256500720978,0.46796658635139465,0.04130353778600693,0.31780892610549927,0.3862006664276123,0.027879945933818817,0.2910717725753784,0.3087617754936218,0.01185688842087984,0.2852616012096405,0.2461271435022354,-0.0012773120542988181,0.27692386507987976,0.4079800248146057,-0.06039222702383995,0.20772643387317657,0.471299946308136,-0.036368805915117264,0.2357519119977951,0.48139211535453796,0.010255453176796436,0.2596276104450226,0.4614255428314209,0.038044560700654984,0.28030166029930115,0.4764062762260437,-0.08332262188196182,0.2120322436094284,0.5361717939376831,-0.055915020406246185,0.23747935891151428,0.5406599640846252,-0.013246150687336922,0.26095759868621826,0.522429883480072,0.003323368728160858,0.28839507699012756,0.5459767580032349,-0.097471222281456,0.22434499859809875,0.5893662571907043,-0.059958044439554214,0.24816152453422546,0.5930777788162231,-0.01948424056172371,0.2689751982688904,0.5781197547912598,-0.010135749354958534,0.2999592423439026,0.6132627725601196,-0.10858321189880371,0.2414904087781906,0.6363329887390137,-0.07930143922567368,0.2603088617324829,0.6338001489639282,-0.05258382111787796,0.2800041735172272,0.6224183440208435,-0.038330454379320145
thumbs up,0.3849746584892273,0.5636104345321655,3.547192318364978e-05,0.34952935576438904,0.4651641547679901,0.048915985971689224,0.3115205466747284,0.38577017188072205,0.04065140709280968,0.28345775604248047,0.31169354915618896,0.027699200436472893,0.27300435304641724,0.25230008363723755,0.019185034558176994,0.2666102945804596,0.4033193290233612,-0.048174288123846054,0.20378652215003967,0.4718722701072693,-0.026858652010560036,0.2311689257621765,0.4853021800518036,0.014055110514163971,0.2541547119617462,0.4655999541282654,0.03662147745490074,0.2688123285770416,0.4645810127258301,-0.07847264409065247,0.20490294694900513,0.5302585363388062,-0.054003696888685226,0.23126031458377838,0.5404888987541199,-0.015942908823490143,0.25488224625587463,0.5241490006446838,-0.0018962473841384053,0.2774219810962677,0.5326827764511108,-0.09980044513940811,0.21612316370010376,0.5826155543327332,-0.06526481360197067,0.24157635867595673,0.5907275676727295,-0.025428175926208496,0.262411892414093,0.5760243535041809,-0.015380596742033958,0.2899186611175537,0.6024159789085388,-0.11842186748981476,0.2324039489030838,0.6343322992324829,-0.09479822963476181,0.25125840306282043,0.634432852268219,-0.07163722068071365,0.27143973112106323,0.6229982376098633,-0.05935221165418625
thumbs up,0.3773970901966095,0.5646583437919617,6.61195008433424e-05,0.34181225299835205,0.47228461503982544,0.05324442684650421,0.3065885007381439,0.3942190408706665,0.04536037892103195,0.2803841829299927,0.32084500789642334,0.0322306826710701,0.2672213017940521,0.268479585647583,0.023966534063220024,0.2650672495365143,0.4020649194717407,-0.04413243755698204,0.19812336564064026,0.47155871987342834,-0.0151736531406641,0.22259554266929626,0.49030452966690063,0.0328405499458313,0.2440522164106369,0.47419750690460205,0.05787888914346695,0.26719579100608826,0.4624941945075989,-0.07558131963014603,0.20278728008270264,0.5366991758346558,-0.044625360518693924,0.22678816318511963,0.5513852834701538,-0.0032930641900748014,0.24912463128566742,0.5336368680000305,0.01148057822138071,0.2730991840362549,0.5294058918952942,-0.09771236032247543,0.2142641842365265,0.5858151912689209,-0.056899543851614,0.2386891096830368,0.597616970539093,-0.017619313672184944,0.25868692994117737,0.5825340151786804,-0.010602920316159725,0.28163108229637146,0.5969746708869934,-0.11599810421466827,0.22778256237506866,0.6357431411743164,-0.08824146538972855,0.24714843928813934,0.6413450241088867,-0.06628771871328354,0.2652440369129181,0.6324304342269897,-0.056626059114933014
thumbs up,0.36582568287849426,0.5619191527366638,5.230203896644525e-05,0.3320355713367462,0.4655471444129944,0.057257141917943954,0.29827621579170227,0.3898550271987915,0.05390042066574097,0.2712295353412628,0.3185463547706604,0.0440591499209404,0.2592279613018036,0.2666372060775757,0.03521798923611641,0.2506263852119446,0.4075452983379364,-0.026092328131198883,0.19300919771194458,0.46584635972976685,0.01007818803191185,0.21513770520687103,0.4824492633342743,0.05468181148171425,0.23800548911094666,0.46758073568344116,0.07624374330043793,0.2495734542608261,0.4704672396183014,-0.05459078773856163,0.19429843127727509,0.5284832715988159,-0.013651068322360516,0.21730616688728333,0.5407363772392273,0.021332981064915657,0.23970389366149902,0.5253977179527283,0.030055249109864235,0.2548164129257202,0.5377110838890076,-0.07246271520853043,0.20475223660469055,0.5801896452903748,-0.025974245741963387,0.22714069485664368,0.5913398861885071,0.010313781909644604,0.24681608378887177,0.5784567594528198,0.01633433811366558,0.2642192840576172,0.6036526560783386,-0.08652383089065552,0.21595071256160736,0.6315451264381409,-0.05590352043509483,0.234381765127182,0.6345359086990356,-0.03248108923435211,0.25335630774497986,0.6241644620895386,-0.02048812434077263
thumbs up,0.3587399423122406,0.5654769539833069,6.583907816093415e-05,0.3270193338394165,0.47071966528892517,0.05439853295683861,0.2943807542324066,0.3914860785007477,0.047292087227106094,0.2684084177017212,0.31740492582321167,0.03445678576827049,0.2553596496582031,0.26455745100975037,0.025186795741319656,0.2501414120197296,0.40605682134628296,-0.03635236620903015,0.18883660435676575,0.4682011604309082,-0.004967907443642616,0.21029898524284363,0.48818981647491455,0.039320625364780426,0.2310718297958374,0.47371435165405273,0.06117493659257889,0.24919894337654114,0.4668760299682617,-0.06569910049438477,0.19105762243270874,0.5289366245269775,-0.030473532155156136,0.21310362219810486,0.5441730618476868,0.006050494033843279,0.2344932109117508,0.5275657773017883,0.015837037935853004,0.25413867831230164,0.5335713624954224,-0.08497889339923859,0.20149844884872437,0.5781561732292175,-0.042072005569934845,0.22405162453651428,0.5923256278038025,-0.0043369377963244915,0.2435511201620102,0.5794407725334167,0.0016713978257030249,0.26346439123153687,0.6005504131317139,-0.10051591694355011,0.2164977341890335,0.6320709586143494,-0.0739106610417366,0.23654405772686005,0.6368511915206909,-0.052299417555332184,0.25558924674987793,0.6269749402999878,-0.04229302704334259
thumbs up,0.35432589054107666,0.5532264709472656,5.585612598224543e-05,0.320076584815979,0.46344855427742004,0.046201273798942566,0.28850311040878296,0.3895816206932068,0.0370485745370388,0.26322081685066223,0.32165855169296265,0.022563589736819267,0.2486601620912552,0.27086105942726135,0.011687032878398895,0.24152854084968567,0.4140706956386566,-0.04678456112742424,0.1793949455022812,0.4759981036186218,-0.01548200473189354,0.2038259655237198,0.48772892355918884,0.033563919365406036,0.22610479593276978,0.4706643521785736,0.05903928726911545,0.2425510138273239,0.474601149559021,-0.07103331387042999,0.18606053292751312,0.5352153778076172,-0.03702321648597717,0.2088061273097992,0.5438717007637024,0.001973643433302641,0.23030275106430054,0.5289337038993835,0.014639151282608509,0.24862442910671234,0.5393319725990295,-0.08621391654014587,0.19808480143547058,0.5830872654914856,-0.04513073340058327,0.22053441405296326,0.590721070766449,-0.009144239127635956,0.2396567016839981,0.5791300535202026,-0.0035369929391890764,0.2581336796283722,0.6032718420028687,-0.09724901616573334,0.20918673276901245,0.6313531398773193,-0.07252811640501022,0.22773151099681854,0.6324158906936646,-0.053696803748607635,0.2464606612920761,0.6241623163223267,-0.04520232975482941
